time,temperature
2010-07-05 12:00:00,28.59784725619327
2010-07-05 13:00:00,29.300647867511955
2010-07-05 14:00:00,29.47830452357787
2010-07-05 15:00:00,29.260346981952793
2010-07-05 16:00:00,27.56173243999752
2010-07-05 17:00:00,27.5924202702857
2010-07-05 18:00:00,25.479396775141645
2010-07-05 19:00:00,25.676649274644596
2010-07-05 20:00:00,25.612192506609574
2010-07-05 21:00:00,25.679299027059038
2010-07-05 22:00:00,25.38209540159739
2010-07-05 23:00:00,25.33600203401594
2010-07-06 00:00:00,25.269203624312354
2010-07-06 01:00:00,25.341116672397305
2010-07-06 02:00:00,25.22896436090236
2010-07-06 03:00:00,25.25755703811864
2010-07-06 04:00:00,25.30044605394309
2010-07-06 05:00:00,24.96503669599415
2010-07-06 06:00:00,25.041448160968756
2010-07-06 07:00:00,25.148732322679024
2010-07-06 08:00:00,25.200926283028615
2010-07-06 09:00:00,24.928987738727912
2010-07-06 10:00:00,26.27549332030833
2010-07-06 11:00:00,25.94180938253625
2010-07-06 12:00:00,25.707028994186906
2010-07-06 13:00:00,25.620573118897113
2010-07-06 14:00:00,25.436754247913896
2010-07-06 15:00:00,25.040647073029497
2010-07-06 16:00:00,25.370263948956165
2010-07-06 17:00:00,25.76643274598974
2010-07-06 18:00:00,26.13708997326566
2010-07-06 19:00:00,25.61958716451035
2010-07-06 20:00:00,25.254044575615787
2010-07-06 21:00:00,25.53861566049696
2010-07-06 22:00:00,24.590867006215355
2010-07-06 23:00:00,24.148789708047865
2010-07-07 00:00:00,24.238942912288053
2010-07-07 01:00:00,23.463120054199287
2010-07-07 02:00:00,23.14360921073699
2010-07-07 03:00:00,22.78786454356095
2010-07-07 04:00:00,22.494851224243064
2010-07-07 05:00:00,22.558383660040498
2010-07-07 06:00:00,23.892441567487957
2010-07-07 07:00:00,24.32632311981544
2010-07-07 08:00:00,25.24874507078689
2010-07-07 09:00:00,26.453458087120133
2010-07-07 10:00:00,29.428575449195222
2010-07-07 11:00:00,30.30114508148568
2010-07-07 12:00:00,30.976585458571527
2010-07-07 13:00:00,32.368506564092506
2010-07-07 14:00:00,32.72930424750074
2010-07-07 15:00:00,32.934506004247005
2010-07-07 16:00:00,32.372758492385444
2010-07-07 17:00:00,32.021635486397386
2010-07-07 18:00:00,29.690654449628212
2010-07-07 19:00:00,28.520141726086045
2010-07-07 20:00:00,27.999372943424547
2010-07-07 21:00:00,27.53221543054363
2010-07-07 22:00:00,26.574175877350143
2010-07-07 23:00:00,26.13240668992851
2010-07-08 00:00:00,26.026416593350845
2010-07-08 01:00:00,24.79834878248103
2010-07-08 02:00:00,24.499974336185105
2010-07-08 03:00:00,24.207762104806484
2010-07-08 04:00:00,23.08334274884575
2010-07-08 05:00:00,22.91178668554796
2010-07-08 06:00:00,24.532264342351795
2010-07-08 07:00:00,25.168081677519375
2010-07-08 08:00:00,26.368296276962965
2010-07-08 09:00:00,27.598089508009615
2010-07-08 10:00:00,29.52279571528082
2010-07-08 11:00:00,29.960066485812817
2010-07-08 12:00:00,30.215551916284305
2010-07-08 13:00:00,31.15300967165399
2010-07-08 14:00:00,31.27354259543648
2010-07-08 15:00:00,30.75135650334402
2010-07-08 16:00:00,27.678752901277143
2010-07-08 17:00:00,27.039731214352578
2010-07-08 18:00:00,26.05143518591511
2010-07-08 19:00:00,25.920549741071547
2010-07-08 20:00:00,25.916051324181915
2010-07-08 21:00:00,25.906068536015866
2010-07-08 22:00:00,25.77906528657021
2010-07-08 23:00:00,25.47958164158917
2010-07-09 00:00:00,25.34838808599973
2010-07-09 01:00:00,25.206842009349216
2010-07-09 02:00:00,25.046809287946793
2010-07-09 03:00:00,24.7371579883522
2010-07-09 04:00:00,24.177259140965816
2010-07-09 05:00:00,23.68249490525536
2010-07-09 06:00:00,24.57694040050226
2010-07-09 07:00:00,24.398051301452867
2010-07-09 08:00:00,24.410314109138305
2010-07-09 09:00:00,24.64349232160916
2010-07-09 10:00:00,25.83286142279829
2010-07-09 11:00:00,25.82860949450535
2010-07-09 12:00:00,25.84167339013004
2010-07-09 13:00:00,26.30778332647501
2010-07-09 14:00:00,26.31573258371835
2010-07-09 15:00:00,25.990490880382964
2010-07-09 16:00:00,26.199759698974653
2010-07-09 17:00:00,26.358190244498566
2010-07-09 18:00:00,26.46350249743532
2010-07-09 19:00:00,26.413218823710118
2010-07-09 20:00:00,26.07127751794883
2010-07-09 21:00:00,26.270193815479466
2010-07-09 22:00:00,25.866815226992642
2010-07-09 23:00:00,25.54564058550268
2010-07-10 00:00:00,25.586064715360216
2010-07-10 01:00:00,25.442176997041123
2010-07-10 02:00:00,25.244246653897278
2010-07-10 03:00:00,25.262918165096707
2010-07-10 04:00:00,25.090684258158014
2010-07-10 05:00:00,25.06541917699706
2010-07-10 06:00:00,26.358128622349405
2010-07-10 07:00:00,26.460174901379993
2010-07-10 08:00:00,26.832557548832746
2010-07-10 09:00:00,27.397940767495534
2010-07-10 10:00:00,30.20994430070956
2010-07-10 11:00:00,30.80324235294772
2010-07-10 12:00:00,30.750986770448982
2010-07-10 13:00:00,31.334795011714505
2010-07-10 14:00:00,31.848538869370252
2010-07-10 15:00:00,31.7167290922891
2010-07-10 16:00:00,31.191646759185495
2010-07-10 17:00:00,31.146909078885862
2010-07-10 18:00:00,30.13051335042549
2010-07-10 19:00:00,29.929193789077118
2010-07-10 20:00:00,29.774645438951097
2010-07-10 21:00:00,29.87059112521355
2010-07-10 22:00:00,29.11522682065023
2010-07-10 23:00:00,28.535177530484276
2010-07-11 00:00:00,28.625515601171962
2010-07-11 01:00:00,27.809946456866584
2010-07-11 02:00:00,27.71942351973137
2010-07-11 03:00:00,27.508799013857868
2010-07-11 04:00:00,27.07750559179565
2010-07-11 05:00:00,27.018163462142
2010-07-11 06:00:00,27.706174757659163
2010-07-11 07:00:00,28.206977963988585
2010-07-11 08:00:00,29.033146117951723
2010-07-11 09:00:00,29.715673042192485
2010-07-11 10:00:00,31.14863449906271
2010-07-11 11:00:00,31.37213803411337
2010-07-11 12:00:00,31.243347742341683
2010-07-11 13:00:00,31.19811708484866
2010-07-11 14:00:00,30.93634619516152
2010-07-11 15:00:00,29.816363633941265
2010-07-11 16:00:00,28.664152688703467
2010-07-11 17:00:00,28.369537193507092
2010-07-11 18:00:00,27.134567701929896
2010-07-11 19:00:00,27.090754353867865
2010-07-11 20:00:00,27.05371944221485
2010-07-11 21:00:00,26.912419854161037
2010-07-11 22:00:00,26.40089439387551
2010-07-11 23:00:00,26.327872147105445
2010-07-12 00:00:00,26.281162558032264
2010-07-12 01:00:00,26.070907785053798
2010-07-12 02:00:00,26.03091501024049
2010-07-12 03:00:00,26.022103042908725
2010-07-12 04:00:00,25.67393790008098
2010-07-12 05:00:00,25.59641723642128
2010-07-12 06:00:00,26.590937101925213
2010-07-12 07:00:00,26.685588723055012
2010-07-12 08:00:00,27.004298478578058
2010-07-12 09:00:00,27.419755008302793
2010-07-12 10:00:00,29.955198336028154
2010-07-12 11:00:00,31.30533962440979
2010-07-12 12:00:00,31.959951715075157
2010-07-12 13:00:00,32.75721908107613
2010-07-12 14:00:00,33.15320301166219
2010-07-12 15:00:00,33.07469639361571
2010-07-12 16:00:00,31.774345801765904
2010-07-12 17:00:00,31.546343849825597
2010-07-12 18:00:00,29.499625787191754
2010-07-12 19:00:00,29.134083198297184
2010-07-12 20:00:00,28.87385286233939
2010-07-12 21:00:00,28.522113634859586
2010-07-12 22:00:00,27.82048384437517
2010-07-12 23:00:00,27.626990295971787
2010-07-13 00:00:00,27.651207800596787
2010-07-13 01:00:00,27.114971858492865
2010-07-13 02:00:00,27.091308953210415
2010-07-13 03:00:00,26.92634645987414
2010-07-13 04:00:00,26.625876860506324
2010-07-13 05:00:00,26.479709122667842
2010-07-13 06:00:00,27.475707919751933
2010-07-13 07:00:00,27.781846756843677
2010-07-13 08:00:00,28.138823867003175
2010-07-13 09:00:00,28.447181101465148
2010-07-13 10:00:00,29.804470559150857
2010-07-13 11:00:00,29.58602004033238
2010-07-13 12:00:00,29.523904913965936
2010-07-13 13:00:00,29.546335376264928
2010-07-13 14:00:00,29.816671744687113
2010-07-13 15:00:00,29.81580903459868
2010-07-13 16:00:00,28.809642582901056
2010-07-13 17:00:00,28.841254745426824
2010-07-13 18:00:00,27.045831807120706
2010-07-13 19:00:00,27.078429924033237
2010-07-13 20:00:00,26.855296121877622
2010-07-13 21:00:00,26.896829450420256
2010-07-13 22:00:00,25.95407219022168
2010-07-13 23:00:00,25.700312179927053
2010-07-14 00:00:00,25.694026720711385
2010-07-14 01:00:00,24.956964194452482
2010-07-14 02:00:00,25.06523431054955
2010-07-14 03:00:00,25.120324511910262
2010-07-14 04:00:00,25.26895713571566
2010-07-14 05:00:00,25.335940411866773
2010-07-14 06:00:00,25.140105221794798
2010-07-14 07:00:00,24.880306240881218
2010-07-14 08:00:00,24.694885194019484
2010-07-14 09:00:00,24.522589664931616
2010-07-14 10:00:00,25.59105610944321
2010-07-14 11:00:00,25.43792506874818
2010-07-14 12:00:00,25.18854023104481
2010-07-14 13:00:00,24.972246487447407
2010-07-14 14:00:00,25.49492555673325
2010-07-14 15:00:00,25.462265817671536
2010-07-14 16:00:00,25.202651703205454
2010-07-14 17:00:00,25.784672902144962
2010-07-14 18:00:00,25.17362767094494
2010-07-14 19:00:00,25.396268495907194
2010-07-14 20:00:00,25.362684424607878
2010-07-14 21:00:00,25.560368279155036
2010-07-14 22:00:00,25.392509544807638
2010-07-14 23:00:00,25.06042778291404
2010-07-15 00:00:00,24.96540642888918
2010-07-15 01:00:00,24.75502841161238
2010-07-15 02:00:00,24.689339200593906
2010-07-15 03:00:00,24.477667118184463
2010-07-15 04:00:00,24.262667439719664
2010-07-15 05:00:00,24.25490304892387
2010-07-15 06:00:00,24.877471622019243
2010-07-15 07:00:00,24.826017127459743
2010-07-15 08:00:00,24.915184377313146
2010-07-15 09:00:00,24.97070593371808
2010-07-15 10:00:00,26.24616117730198
2010-07-15 11:00:00,26.256636942661387
2010-07-15 12:00:00,26.8290450863299
2010-07-15 13:00:00,27.689536777382436
2010-07-15 14:00:00,27.707407200642614
2010-07-15 15:00:00,28.224047299309518
2010-07-15 16:00:00,28.958768183899835
2010-07-15 17:00:00,28.66168780273655
2010-07-15 18:00:00,27.795896606855123
2010-07-15 19:00:00,27.97028728901487
2010-07-15 20:00:00,27.60967447205416
2010-07-15 21:00:00,27.66926309030449
2010-07-15 22:00:00,27.084530516801372
2010-07-15 23:00:00,26.800760519859466
2010-07-16 00:00:00,26.844943600816542
2010-07-16 01:00:00,26.786217692654617
2010-07-16 02:00:00,26.34075117628261
2010-07-16 03:00:00,26.16981133447655
2010-07-16 04:00:00,25.700990023567947
2010-07-16 05:00:00,25.569426735083468
2010-07-16 06:00:00,26.289666414618146
2010-07-16 07:00:00,26.134994820193768
2010-07-16 08:00:00,26.074173758959965
2010-07-16 09:00:00,26.25977967226921
2010-07-16 10:00:00,26.915993938813067
2010-07-16 11:00:00,26.93454220571416
2010-07-16 12:00:00,26.95580184717886
2010-07-16 13:00:00,27.828679590215202
2010-07-16 14:00:00,27.751220548704666
2010-07-16 15:00:00,27.79540362966174
2010-07-16 16:00:00,28.139624954942427
2010-07-16 17:00:00,28.084349887134188
2010-07-16 18:00:00,26.753496331443735
2010-07-16 19:00:00,26.793920461301255
2010-07-16 20:00:00,26.612628098434122
2010-07-16 21:00:00,26.563145512648163
2010-07-16 22:00:00,26.216151190654685
2010-07-16 23:00:00,26.01741975957158
2010-07-17 00:00:00,26.107634585960938
2010-07-17 01:00:00,26.252693125114313
2010-07-17 02:00:00,26.24887255186559
2010-07-17 03:00:00,26.336314381542152
2010-07-17 04:00:00,26.147565738625083
2010-07-17 05:00:00,25.933305525950374
2010-07-17 06:00:00,27.797313916286114
2010-07-17 07:00:00,27.687564868608895
2010-07-17 08:00:00,27.994566415789052
2010-07-17 09:00:00,28.201123859817137
2010-07-17 10:00:00,29.981202882979183
2010-07-17 11:00:00,30.0332735990304
2010-07-17 12:00:00,30.11338239295538
2010-07-17 13:00:00,30.520273443945065
2010-07-17 14:00:00,31.46389341423206
2010-07-17 15:00:00,31.818220771977117
2010-07-17 16:00:00,31.512944644973807
2010-07-17 17:00:00,31.206867430031245
2010-07-17 18:00:00,30.872690515065756
2010-07-17 19:00:00,29.89715027150713
2010-07-17 20:00:00,29.483542406257584
2010-07-17 21:00:00,29.54898512867937
2010-07-17 22:00:00,28.74555554776107
2010-07-17 23:00:00,28.330530373080556
2010-07-18 00:00:00,28.040105184027944
2010-07-18 01:00:00,27.3235012112945
2010-07-18 02:00:00,27.023031611926676
2010-07-18 03:00:00,26.718803061459298
2010-07-18 04:00:00,25.955920854696878
2010-07-18 05:00:00,25.868294158572795
2010-07-18 06:00:00,27.945700051494818
2010-07-18 07:00:00,28.436397225359862
2010-07-18 08:00:00,29.24451008961531
2010-07-18 09:00:00,29.717706573115187
2010-07-18 10:00:00,33.026692739409896
2010-07-18 11:00:00,33.726720354015804
2010-07-18 12:00:00,34.394149851709166
2010-07-18 13:00:00,35.79931971930233
2010-07-18 14:00:00,35.990101893142125
2010-07-18 15:00:00,35.73954623460447
2010-07-18 16:00:00,33.72887712923686
2010-07-18 17:00:00,32.918052890417805
2010-07-18 18:00:00,29.920689932491243
2010-07-18 19:00:00,29.56223389075158
2010-07-18 20:00:00,28.83854337086322
2010-07-18 21:00:00,28.174194980628513
2010-07-18 22:00:00,26.796262102969827
2010-07-18 23:00:00,26.76298614241638
2010-07-19 00:00:00,26.626924437042277
2010-07-19 01:00:00,25.99129196832221
2010-07-19 02:00:00,25.82090672585872
2010-07-19 03:00:00,25.701975977954717
2010-07-19 04:00:00,25.24966940302449
2010-07-19 05:00:00,25.3966998509514
2010-07-19 06:00:00,27.332374800775412
2010-07-19 07:00:00,28.032279171082962
2010-07-19 08:00:00,28.591068819784226
2010-07-19 09:00:00,29.3641186811602
2010-07-19 10:00:00,32.39321704591089
2010-07-19 11:00:00,32.753152019230704
2010-07-19 12:00:00,33.25112060669816
2010-07-19 13:00:00,34.43820968836789
2010-07-19 14:00:00,34.58308336107375
2010-07-19 15:00:00,34.36783719401227
2010-07-19 16:00:00,34.15487104647019
2010-07-19 17:00:00,34.34861108347028
2010-07-19 18:00:00,31.70748576991314
2010-07-19 19:00:00,30.903686456099813
2010-07-19 20:00:00,30.402513516875352
2010-07-19 21:00:00,29.82825670873165
2010-07-19 22:00:00,28.94675186481109
2010-07-19 23:00:00,28.4834149251789
2010-07-20 00:00:00,27.96917809032975
2010-07-20 01:00:00,26.795830747925613
2010-07-20 02:00:00,26.715783576149818
2010-07-20 03:00:00,26.585082997753766
2010-07-20 04:00:00,25.925972490198774
2010-07-20 05:00:00,25.85313510987622
2010-07-20 06:00:00,28.240685279586245
2010-07-20 07:00:00,28.725528349279834
2010-07-20 08:00:00,29.41588128646557
2010-07-20 09:00:00,29.94743394523234
2010-07-20 10:00:00,33.281993303433865
2010-07-20 11:00:00,34.07882931439065
2010-07-20 12:00:00,34.68882696905472
2010-07-20 13:00:00,36.20417723936931
2010-07-20 14:00:00,36.38263498337447
2010-07-20 15:00:00,35.82846699586119
2010-07-20 16:00:00,32.84090195965314
2010-07-20 17:00:00,31.000125119555648
2010-07-20 18:00:00,30.078134523628393
2010-07-20 19:00:00,29.222326115913
2010-07-20 20:00:00,28.355117610600608
2010-07-20 21:00:00,28.470535896001742
2010-07-20 22:00:00,27.29768153079098
2010-07-20 23:00:00,27.312162735846634
2010-07-21 00:00:00,27.253251961237204
2010-07-21 01:00:00,26.656811179391212
2010-07-21 02:00:00,26.397320309223467
2010-07-21 03:00:00,26.5397290959624
2010-07-21 04:00:00,26.45438241935772
2010-07-21 05:00:00,26.436820106843406
2010-07-21 06:00:00,28.014901725016173
2010-07-21 07:00:00,28.69138967863796
2010-07-21 08:00:00,29.43405982047163
2010-07-21 09:00:00,30.241248352489464
2010-07-21 10:00:00,33.20989538890139
2010-07-21 11:00:00,33.43481623338304
2010-07-21 12:00:00,33.860440417721335
2010-07-21 13:00:00,35.103112677945155
2010-07-21 14:00:00,35.0234352390644
2010-07-21 15:00:00,35.116361440017364
2010-07-21 16:00:00,33.90474674297677
2010-07-21 17:00:00,33.18567788427637
2010-07-21 18:00:00,31.841698810812055
2010-07-21 19:00:00,30.75838142834975
2010-07-21 20:00:00,30.281672482346984
2010-07-21 21:00:00,30.196942027234037
2010-07-21 22:00:00,29.203346493967707
2010-07-21 23:00:00,28.74678799074455
2010-07-22 00:00:00,28.59168504127596
2010-07-22 01:00:00,27.599013840247224
2010-07-22 02:00:00,26.913529052846165
2010-07-22 03:00:00,26.933063274134
2010-07-22 04:00:00,26.157548526791125
2010-07-22 05:00:00,25.84007121425153
2010-07-22 06:00:00,27.896032599261332
2010-07-22 07:00:00,28.572951907927354
2010-07-22 08:00:00,29.401276837111546
2010-07-22 09:00:00,30.10654233439717
2010-07-22 10:00:00,32.96587167817609
2010-07-22 11:00:00,33.35384472936965
2010-07-22 12:00:00,33.89513368770576
2010-07-22 13:00:00,35.69172744684619
2010-07-22 14:00:00,34.44264648310835
2010-07-22 15:00:00,34.71187365284543
2010-07-22 16:00:00,32.107721628792135
2010-07-22 17:00:00,31.186593742953306
2010-07-22 18:00:00,29.403741723078483
2010-07-22 19:00:00,28.854010530305658
2010-07-22 20:00:00,28.511514625201812
2010-07-22 21:00:00,28.356534920031592
2010-07-22 22:00:00,27.799717180103862
2010-07-22 23:00:00,27.469668949132974
2010-07-23 00:00:00,27.29084147223277
2010-07-23 01:00:00,26.567459063090276
2010-07-23 02:00:00,26.128093139486396
2010-07-23 03:00:00,25.92350760423185
2010-07-23 04:00:00,25.13634627069525
2010-07-23 05:00:00,24.693960861781875
2010-07-23 06:00:00,27.647325605198887
2010-07-23 07:00:00,28.50596863177624
2010-07-23 08:00:00,29.102347791473072
2010-07-23 09:00:00,29.52150165014819
2010-07-23 10:00:00,30.734040679426393
2010-07-23 11:00:00,32.44658182709476
2010-07-23 12:00:00,32.621034131403675
2010-07-23 13:00:00,33.86894427430722
2010-07-23 14:00:00,34.523371498525066
2010-07-23 15:00:00,34.002109738670185
2010-07-23 16:00:00,31.320128940211326
2010-07-23 17:00:00,31.22794220504843
2010-07-23 18:00:00,29.597235271481864
2010-07-23 19:00:00,29.219429874901863
2010-07-23 20:00:00,28.625392356873625
2010-07-23 21:00:00,28.448290300150255
2010-07-23 22:00:00,27.96535751708103
2010-07-23 23:00:00,27.342973810433165
2010-07-24 00:00:00,27.103140405851654
2010-07-24 01:00:00,26.373472537493505
2010-07-24 02:00:00,26.187250402692527
2010-07-24 03:00:00,26.108374051751014
2010-07-24 04:00:00,25.356214098944704
2010-07-24 05:00:00,25.21744101900699
2010-07-24 06:00:00,27.366759960013965
2010-07-24 07:00:00,27.916552774935973
2010-07-24 08:00:00,28.6567580308027
2010-07-24 09:00:00,29.22460613543241
2010-07-24 10:00:00,31.688999125161217
2010-07-24 11:00:00,31.986141128473697
2010-07-24 12:00:00,32.04098484123771
2010-07-24 13:00:00,33.002043879740675
2010-07-24 14:00:00,32.716240351876046
2010-07-24 15:00:00,32.191774240264174
2010-07-24 16:00:00,30.33922756967462
2010-07-24 17:00:00,30.486935861242443
2010-07-24 18:00:00,28.954454633457736
2010-07-24 19:00:00,28.79972141688419
2010-07-24 20:00:00,27.978544657004065
2010-07-24 21:00:00,27.823010352491266
2010-07-24 22:00:00,27.10270905080744
2010-07-24 23:00:00,26.91808909188496
2010-07-25 00:00:00,26.6696285864192
2010-07-25 01:00:00,26.386413188819837
2010-07-25 02:00:00,26.19489154918999
2010-07-25 03:00:00,25.93897476367428
2010-07-25 04:00:00,25.7413525312763
2010-07-25 05:00:00,25.669254616743828
2010-07-25 06:00:00,27.218065714059385
2010-07-25 07:00:00,27.71757485525619
2010-07-25 08:00:00,28.48131977210702
2010-07-25 09:00:00,28.880199943704206
2010-07-25 10:00:00,30.82043493256701
2010-07-25 11:00:00,31.748895854157432
2010-07-25 12:00:00,31.505180254178008
2010-07-25 13:00:00,30.37490679404582
2010-07-25 14:00:00,30.678272634424772
2010-07-25 15:00:00,31.43591695850749
2010-07-25 16:00:00,30.89974263855273
2010-07-25 17:00:00,29.630264743438616
2010-07-25 18:00:00,28.571965953540584
2010-07-25 19:00:00,28.332502281854083
2010-07-25 20:00:00,27.96880835743471
2010-07-25 21:00:00,27.564628681008656
2010-07-25 22:00:00,27.01391153384906
2010-07-25 23:00:00,26.809880597937074
2010-07-26 00:00:00,26.614538385058488
2010-07-26 01:00:00,26.27050192622532
2010-07-26 02:00:00,26.363612993625814
2010-07-26 03:00:00,26.19729481300773
2010-07-26 04:00:00,25.680654714340847
2010-07-26 05:00:00,25.59395235045436
2010-07-26 06:00:00,26.43466333162234
2010-07-26 07:00:00,26.77808356896378
2010-07-26 08:00:00,27.43750218726464
2010-07-26 09:00:00,27.609920960650847
2010-07-26 10:00:00,29.447370204693
2010-07-26 11:00:00,29.93196678578991
2010-07-26 12:00:00,28.770450896026986
2010-07-26 13:00:00,28.861220321758893
2010-07-26 14:00:00,28.91538619088201
2010-07-26 15:00:00,29.091748781815312
2010-07-26 16:00:00,28.957658985214742
2010-07-26 17:00:00,29.516078901020947
2010-07-26 18:00:00,27.407492200617355
2010-07-26 19:00:00,27.159031695151597
2010-07-26 20:00:00,27.121750294901915
2010-07-26 21:00:00,26.99560975554467
2010-07-26 22:00:00,26.34241497431028
2010-07-26 23:00:00,25.81351206795795
2010-07-27 00:00:00,25.637272721323008
2010-07-27 01:00:00,25.300384431793923
2010-07-27 02:00:00,25.307902333993027
2010-07-27 03:00:00,25.193839735873695
2010-07-27 04:00:00,24.970274578673866
2010-07-27 05:00:00,25.054142323698393
2010-07-27 06:00:00,25.69760080536343
2010-07-27 07:00:00,25.750719097950608
2010-07-27 08:00:00,26.729032338222027
2010-07-27 09:00:00,26.890297502607915
2010-07-27 10:00:00,29.660028241489215
2010-07-27 11:00:00,29.798862943576104
2010-07-27 12:00:00,30.03851148171011
2010-07-27 13:00:00,30.861290417468744
2010-07-27 14:00:00,31.519476592786148
2010-07-27 15:00:00,30.279022729932557
2010-07-27 16:00:00,28.62902806367483
2010-07-27 17:00:00,29.083922768870323
2010-07-27 18:00:00,28.860295989521305
2010-07-27 19:00:00,28.752149117722595
2010-07-27 20:00:00,28.470166163106683
2010-07-27 21:00:00,28.27722721404585
2010-07-27 22:00:00,27.40250080653434
2010-07-27 23:00:00,26.17011944522242
2010-07-28 00:00:00,26.04940165499241
2010-07-28 01:00:00,25.66894650599796
2010-07-28 02:00:00,25.42529252816771
2010-07-28 03:00:00,25.28491727235148
2010-07-28 04:00:00,24.944146787424494
2010-07-28 05:00:00,24.736603389009638
2010-07-28 06:00:00,26.430534647627745
2010-07-28 07:00:00,27.099874431945473
2010-07-28 08:00:00,28.07652387418922
2010-07-28 09:00:00,28.445948658481683
2010-07-28 10:00:00,31.486508742978565
2010-07-28 11:00:00,31.962170112445378
2010-07-28 12:00:00,32.27792200480811
2010-07-28 13:00:00,33.376768168862036
2010-07-28 14:00:00,33.65684083685356
2010-07-28 15:00:00,33.63360928661532
2010-07-28 16:00:00,32.62781256781272
2010-07-28 17:00:00,31.441154841187192
2010-07-28 18:00:00,29.465117383654842
2010-07-28 19:00:00,28.886423780770684
2010-07-28 20:00:00,28.68202311196365
2010-07-28 21:00:00,28.680359313935973
2010-07-28 22:00:00,27.787207883821722
2010-07-28 23:00:00,27.74357940220721
2010-07-29 00:00:00,27.427704265546126
2010-07-29 01:00:00,26.725643120017523
